kn_ks	region	pop	species
0.0625980044223438	DNABD	IB	A. thaliana
0.0707983152721352	DNABD	IB	A. thaliana
0.0664577845635614	DNABD	IB	A. thaliana
0.0734816909506888	DNABD	IB	A. thaliana
0.0597357886257329	DNABD	IB	A. thaliana
0.0670449298243806	DNABD	IB	A. thaliana
0.0712918273703769	DNABD	IB	A. thaliana
0.0618231838649876	DNABD	IB	A. thaliana
0.0709178601764949	DNABD	IB	A. thaliana
0.0736017917033618	DNABD	IB	A. thaliana
0.0715476099991837	DNABD	IB	A. thaliana
0.061059931905613	DNABD	IB	A. thaliana
0.0664107682346483	DNABD	IB	A. thaliana
0.0675571261435805	DNABD	IB	A. thaliana
0.0751999413526622	DNABD	IB	A. thaliana
0.0716937212680469	DNABD	IB	A. thaliana
0.0736241870736516	DNABD	IB	A. thaliana
0.0758940355845039	DNABD	IB	A. thaliana
0.071551995349548	DNABD	IB	A. thaliana
0.0736608712300551	DNABD	IB	A. thaliana
0.0698205272587917	DNABD	IB	A. thaliana
0.0643711386286943	DNABD	IB	A. thaliana
0.0721654756822155	DNABD	IB	A. thaliana
0.0667785795728415	DNABD	IB	A. thaliana
0.0650951012377962	DNABD	IB	A. thaliana
0.0715003023253092	DNABD	IB	A. thaliana
0.0711855398346573	DNABD	IB	A. thaliana
0.0709251949506993	DNABD	IB	A. thaliana
0.0653919401698039	DNABD	IB	A. thaliana
0.0699969859345301	DNABD	IB	A. thaliana
0.0725816767345294	DNABD	IB	A. thaliana
0.0761477552368789	DNABD	IB	A. thaliana
0.0687641482455861	DNABD	IB	A. thaliana
0.0671285760569744	DNABD	IB	A. thaliana
0.0655418276999766	DNABD	IB	A. thaliana
0.0630600625645329	DNABD	IB	A. thaliana
0.0730236251019331	DNABD	IB	A. thaliana
0.06771160328161	DNABD	IB	A. thaliana
0.0605389566781703	DNABD	IB	A. thaliana
0.0669228782794899	DNABD	IB	A. thaliana
0.0680780150415429	DNABD	IB	A. thaliana
0.0772702891338377	DNABD	IB	A. thaliana
0.0752823343662344	DNABD	IB	A. thaliana
0.0710522061947861	DNABD	IB	A. thaliana
0.0738029986227002	DNABD	IB	A. thaliana
0.0685439979709158	DNABD	IB	A. thaliana
0.0605017386195438	DNABD	IB	A. thaliana
0.0648323693913949	DNABD	IB	A. thaliana
0.0671902813427326	DNABD	IB	A. thaliana
0.0753930260676211	DNABD	IB	A. thaliana
0.0649325005038115	DNABD	IB	A. thaliana
0.0643225587606313	DNABD	IB	A. thaliana
0.0779656390024782	DNABD	IB	A. thaliana
0.0588649739589198	DNABD	IB	A. thaliana
0.0717820829400427	DNABD	IB	A. thaliana
0.0731465371084615	DNABD	IB	A. thaliana
0.0613193012333406	DNABD	IB	A. thaliana
0.0743024522185612	DNABD	IB	A. thaliana
0.0749044941019921	DNABD	IB	A. thaliana
0.0616011645717176	DNABD	IB	A. thaliana
0.0708372248287407	DNABD	IB	A. thaliana
0.0688118740683153	DNABD	IB	A. thaliana
0.0607197862501803	DNABD	IB	A. thaliana
0.0702173984695397	DNABD	IB	A. thaliana
0.0663091257874937	DNABD	IB	A. thaliana
0.0724322483235977	DNABD	IB	A. thaliana
0.0706667162387954	DNABD	IB	A. thaliana
0.0789367406861763	DNABD	IB	A. thaliana
0.0681378465797708	DNABD	IB	A. thaliana
0.0682140216690714	DNABD	IB	A. thaliana
0.0816088190641069	DNABD	IB	A. thaliana
0.0716248534629044	DNABD	IB	A. thaliana
0.0664069260266088	DNABD	IB	A. thaliana
0.0652615895106172	DNABD	IB	A. thaliana
0.0737705324567298	DNABD	IB	A. thaliana
0.0717943371678871	DNABD	IB	A. thaliana
0.0602959750198752	DNABD	IB	A. thaliana
0.071717646149539	DNABD	IB	A. thaliana
0.0667271934330326	DNABD	IB	A. thaliana
0.0693272029808261	DNABD	IB	A. thaliana
0.074638699995117	DNABD	IB	A. thaliana
0.0594525669470997	DNABD	IB	A. thaliana
0.0682649842700127	DNABD	IB	A. thaliana
0.0653043760663619	DNABD	IB	A. thaliana
0.076440300593478	DNABD	IB	A. thaliana
0.0732807754707953	DNABD	IB	A. thaliana
0.0615003068115275	DNABD	IB	A. thaliana
0.069383259777718	DNABD	IB	A. thaliana
0.0752115124696398	DNABD	IB	A. thaliana
0.0670698167928571	DNABD	IB	A. thaliana
0.0703991148956244	DNABD	IB	A. thaliana
0.0695347508395443	DNABD	IB	A. thaliana
0.0684911132249709	DNABD	IB	A. thaliana
0.0696277239998235	DNABD	IB	A. thaliana
0.07323742889803	DNABD	IB	A. thaliana
0.0680838396926769	DNABD	IB	A. thaliana
0.0664950055561856	DNABD	IB	A. thaliana
0.0634510248029669	DNABD	IB	A. thaliana
0.0747800374407859	DNABD	IB	A. thaliana
0.0705058838175325	DNABD	IB	A. thaliana
0.0625937578160502	DNABD	IB	A. thaliana
0.0683027843358325	DNABD	IB	A. thaliana
0.0644353331660356	DNABD	IB	A. thaliana
0.0690613895732369	DNABD	IB	A. thaliana
0.0716741151827867	DNABD	IB	A. thaliana
0.0717499956907309	DNABD	IB	A. thaliana
0.0776322557526943	DNABD	IB	A. thaliana
0.0831914505503792	DNABD	IB	A. thaliana
0.0653686078081718	DNABD	IB	A. thaliana
0.068961159157498	DNABD	IB	A. thaliana
0.067093089603409	DNABD	IB	A. thaliana
0.0717411739955714	DNABD	IB	A. thaliana
0.0661617457538234	DNABD	IB	A. thaliana
0.0707495291398673	DNABD	IB	A. thaliana
0.072099934623524	DNABD	IB	A. thaliana
0.0671508435833846	DNABD	IB	A. thaliana
0.0653508127254899	DNABD	IB	A. thaliana
0.0751688314031163	DNABD	IB	A. thaliana
0.0709339718818159	DNABD	IB	A. thaliana
0.0727450072439252	DNABD	IB	A. thaliana
0.0659560998676203	DNABD	IB	A. thaliana
0.0715653640531058	DNABD	IB	A. thaliana
0.0760238891608459	DNABD	IB	A. thaliana
0.0723040672063077	DNABD	IB	A. thaliana
0.0759374433696954	DNABD	IB	A. thaliana
0.0645637505526311	DNABD	IB	A. thaliana
0.0723731591287881	DNABD	IB	A. thaliana
0.216022270329821	non-DNABD	IB	A. thaliana
0.213566543075444	non-DNABD	IB	A. thaliana
0.220276835624931	non-DNABD	IB	A. thaliana
0.236019688071653	non-DNABD	IB	A. thaliana
0.229384594493914	non-DNABD	IB	A. thaliana
0.22125716921328	non-DNABD	IB	A. thaliana
0.2288677818847	non-DNABD	IB	A. thaliana
0.227879520476089	non-DNABD	IB	A. thaliana
0.221278972841868	non-DNABD	IB	A. thaliana
0.217906427856667	non-DNABD	IB	A. thaliana
0.235401464107049	non-DNABD	IB	A. thaliana
0.226691932018745	non-DNABD	IB	A. thaliana
0.232934779287315	non-DNABD	IB	A. thaliana
0.226814585738444	non-DNABD	IB	A. thaliana
0.221196303983063	non-DNABD	IB	A. thaliana
0.215778926661183	non-DNABD	IB	A. thaliana
0.222163319402079	non-DNABD	IB	A. thaliana
0.214126414029735	non-DNABD	IB	A. thaliana
0.234441248171536	non-DNABD	IB	A. thaliana
0.218056329692062	non-DNABD	IB	A. thaliana
0.213821894723847	non-DNABD	IB	A. thaliana
0.217995250013492	non-DNABD	IB	A. thaliana
0.220061563379268	non-DNABD	IB	A. thaliana
0.220966237251432	non-DNABD	IB	A. thaliana
0.227717818596147	non-DNABD	IB	A. thaliana
0.210686680246412	non-DNABD	IB	A. thaliana
0.220611086593498	non-DNABD	IB	A. thaliana
0.218264972946299	non-DNABD	IB	A. thaliana
0.225992819821011	non-DNABD	IB	A. thaliana
0.213230552472364	non-DNABD	IB	A. thaliana
0.213684668219118	non-DNABD	IB	A. thaliana
0.225324670768503	non-DNABD	IB	A. thaliana
0.216382658790385	non-DNABD	IB	A. thaliana
0.219997871670395	non-DNABD	IB	A. thaliana
0.228167490033197	non-DNABD	IB	A. thaliana
0.220488901714785	non-DNABD	IB	A. thaliana
0.217088360442774	non-DNABD	IB	A. thaliana
0.218101837145006	non-DNABD	IB	A. thaliana
0.233885685918398	non-DNABD	IB	A. thaliana
0.225979874936723	non-DNABD	IB	A. thaliana
0.218392472557296	non-DNABD	IB	A. thaliana
0.226715888173844	non-DNABD	IB	A. thaliana
0.219884245617298	non-DNABD	IB	A. thaliana
0.22174100033725	non-DNABD	IB	A. thaliana
0.223981082043981	non-DNABD	IB	A. thaliana
0.229719825501907	non-DNABD	IB	A. thaliana
0.218438456307885	non-DNABD	IB	A. thaliana
0.210989979693512	non-DNABD	IB	A. thaliana
0.217935910062023	non-DNABD	IB	A. thaliana
0.227480312265212	non-DNABD	IB	A. thaliana
0.212209501321807	non-DNABD	IB	A. thaliana
0.224853965053834	non-DNABD	IB	A. thaliana
0.224926732209531	non-DNABD	IB	A. thaliana
0.23650042400362	non-DNABD	IB	A. thaliana
0.232179995457988	non-DNABD	IB	A. thaliana
0.220177483896314	non-DNABD	IB	A. thaliana
0.226186749495643	non-DNABD	IB	A. thaliana
0.225393236083912	non-DNABD	IB	A. thaliana
0.221363453136524	non-DNABD	IB	A. thaliana
0.225999351595271	non-DNABD	IB	A. thaliana
0.20608919124979	non-DNABD	IB	A. thaliana
0.219182455339897	non-DNABD	IB	A. thaliana
0.222918719344817	non-DNABD	IB	A. thaliana
0.229338661289656	non-DNABD	IB	A. thaliana
0.224730173468799	non-DNABD	IB	A. thaliana
0.222224146622596	non-DNABD	IB	A. thaliana
0.212887679778435	non-DNABD	IB	A. thaliana
0.228126704912785	non-DNABD	IB	A. thaliana
0.219863233680027	non-DNABD	IB	A. thaliana
0.211675149552692	non-DNABD	IB	A. thaliana
0.215014609087415	non-DNABD	IB	A. thaliana
0.222184795316408	non-DNABD	IB	A. thaliana
0.221913664305908	non-DNABD	IB	A. thaliana
0.233001251448292	non-DNABD	IB	A. thaliana
0.224265262044978	non-DNABD	IB	A. thaliana
0.217583719373903	non-DNABD	IB	A. thaliana
0.226293778612723	non-DNABD	IB	A. thaliana
0.219807100112125	non-DNABD	IB	A. thaliana
0.223673882522555	non-DNABD	IB	A. thaliana
0.221681528551772	non-DNABD	IB	A. thaliana
0.231994947106807	non-DNABD	IB	A. thaliana
0.226325105624981	non-DNABD	IB	A. thaliana
0.21401549253647	non-DNABD	IB	A. thaliana
0.21783076515441	non-DNABD	IB	A. thaliana
0.219811959681102	non-DNABD	IB	A. thaliana
0.231334810817519	non-DNABD	IB	A. thaliana
0.216579276248975	non-DNABD	IB	A. thaliana
0.214848918717101	non-DNABD	IB	A. thaliana
0.226640535117226	non-DNABD	IB	A. thaliana
0.228443417112649	non-DNABD	IB	A. thaliana
0.219666306877067	non-DNABD	IB	A. thaliana
0.225888730084752	non-DNABD	IB	A. thaliana
0.220855626000159	non-DNABD	IB	A. thaliana
0.210761763442553	non-DNABD	IB	A. thaliana
0.215136897294886	non-DNABD	IB	A. thaliana
0.224365114200937	non-DNABD	IB	A. thaliana
0.219529595921522	non-DNABD	IB	A. thaliana
0.223494847332528	non-DNABD	IB	A. thaliana
0.239852832041847	non-DNABD	IB	A. thaliana
0.21883242404379	non-DNABD	IB	A. thaliana
0.226709704366452	non-DNABD	IB	A. thaliana
0.22240921076082	non-DNABD	IB	A. thaliana
0.214365783137941	non-DNABD	IB	A. thaliana
0.227714601416919	non-DNABD	IB	A. thaliana
0.224383579781351	non-DNABD	IB	A. thaliana
0.224817191987952	non-DNABD	IB	A. thaliana
0.218333404506488	non-DNABD	IB	A. thaliana
0.216270812476386	non-DNABD	IB	A. thaliana
0.233448945745658	non-DNABD	IB	A. thaliana
0.223549731748505	non-DNABD	IB	A. thaliana
0.236946503638958	non-DNABD	IB	A. thaliana
0.203687542050216	non-DNABD	IB	A. thaliana
0.226528953538359	non-DNABD	IB	A. thaliana
0.235841168542248	non-DNABD	IB	A. thaliana
0.235409020507691	non-DNABD	IB	A. thaliana
0.214362982848467	non-DNABD	IB	A. thaliana
0.222719698841466	non-DNABD	IB	A. thaliana
0.229547169986185	non-DNABD	IB	A. thaliana
0.220162992544479	non-DNABD	IB	A. thaliana
0.218068349533964	non-DNABD	IB	A. thaliana
0.231746829077766	non-DNABD	IB	A. thaliana
0.227289287455923	non-DNABD	IB	A. thaliana
0.221839470855181	non-DNABD	IB	A. thaliana
0.222747729560112	non-DNABD	IB	A. thaliana
0.228232440055884	non-DNABD	IB	A. thaliana
0.219070265707799	non-DNABD	IB	A. thaliana
0.228621465153782	non-DNABD	IB	A. thaliana
0.222799429884777	non-DNABD	IB	A. thaliana
0.217276572418039	non-DNABD	IB	A. thaliana
0.219767808323026	non-DNABD	IB	A. thaliana
0.217119339292345	non-DNABD	IB	A. thaliana
0.210387632730179	non-DNABD	IB	A. thaliana
0.225089452024789	non-DNABD	IB	A. thaliana
0.216870975587075	non-DNABD	IB	A. thaliana
0.231179800108993	non-DNABD	IB	A. thaliana
0.231888758642948	non-DNABD	IB	A. thaliana
0.21230109503347	non-DNABD	IB	A. thaliana
0.225663560836044	non-DNABD	IB	A. thaliana
0.224436750932228	non-DNABD	IB	A. thaliana
0.2379166343406	non-DNABD	IB	A. thaliana
0.213596345803859	non-DNABD	IB	A. thaliana
0.224048001479092	non-DNABD	IB	A. thaliana
0.22623533682876	non-DNABD	IB	A. thaliana
0.230169796877223	non-DNABD	IB	A. thaliana
0.212821489001872	non-DNABD	IB	A. thaliana
0.228634513681295	non-DNABD	IB	A. thaliana
0.220884549744595	non-DNABD	IB	A. thaliana
0.212085570477285	non-DNABD	IB	A. thaliana
0.222034273830194	non-DNABD	IB	A. thaliana
0.222063518667268	non-DNABD	IB	A. thaliana
0.217911333597395	non-DNABD	IB	A. thaliana
0.224148264585719	non-DNABD	IB	A. thaliana
0.226082166221585	non-DNABD	IB	A. thaliana
0.211606564205527	non-DNABD	IB	A. thaliana
0.215241709140745	non-DNABD	IB	A. thaliana
0.23301604246494	non-DNABD	IB	A. thaliana
0.222011373440479	non-DNABD	IB	A. thaliana
0.22512947398994	non-DNABD	IB	A. thaliana
0.220119003202825	non-DNABD	IB	A. thaliana
0.235684498985446	non-DNABD	IB	A. thaliana
0.221598333618431	non-DNABD	IB	A. thaliana
0.225356224406086	non-DNABD	IB	A. thaliana
0.232867901525299	non-DNABD	IB	A. thaliana
0.222794175488424	non-DNABD	IB	A. thaliana
0.21426044590374	non-DNABD	IB	A. thaliana
0.215541695250519	non-DNABD	IB	A. thaliana
0.221388570035533	non-DNABD	IB	A. thaliana
0.230911744365191	non-DNABD	IB	A. thaliana
0.228451458270649	non-DNABD	IB	A. thaliana
0.219851065852122	non-DNABD	IB	A. thaliana
0.213085023159232	non-DNABD	IB	A. thaliana
0.223514927121149	non-DNABD	IB	A. thaliana
0.230966402775054	non-DNABD	IB	A. thaliana
0.223510013973973	non-DNABD	IB	A. thaliana
0.220062264681489	non-DNABD	IB	A. thaliana
0.223020934227711	non-DNABD	IB	A. thaliana
0.223674992419619	non-DNABD	IB	A. thaliana
0.231658393788494	non-DNABD	IB	A. thaliana
0.214890652634846	non-DNABD	IB	A. thaliana
0.231008984387854	non-DNABD	IB	A. thaliana
0.241455347194292	non-DNABD	IB	A. thaliana
0.222518058975676	non-DNABD	IB	A. thaliana
0.217737499186693	non-DNABD	IB	A. thaliana
0.23421975840041	non-DNABD	IB	A. thaliana
0.216399440141115	non-DNABD	IB	A. thaliana
0.228755218821201	non-DNABD	IB	A. thaliana
0.218887578986457	non-DNABD	IB	A. thaliana
0.22288569816117	non-DNABD	IB	A. thaliana
0.229023180943661	non-DNABD	IB	A. thaliana
0.236442087208316	non-DNABD	IB	A. thaliana
0.240236882948398	non-DNABD	IB	A. thaliana
0.213441537943254	non-DNABD	IB	A. thaliana
0.227241294758164	non-DNABD	IB	A. thaliana
0.224151501154378	non-DNABD	IB	A. thaliana
0.22587019318358	non-DNABD	IB	A. thaliana
0.224532234690282	non-DNABD	IB	A. thaliana
0.215596498013643	non-DNABD	IB	A. thaliana
0.225771364901514	non-DNABD	IB	A. thaliana
0.213024964047565	non-DNABD	IB	A. thaliana
0.230966884156356	non-DNABD	IB	A. thaliana
0.218037889263966	non-DNABD	IB	A. thaliana
0.216670021871438	non-DNABD	IB	A. thaliana
0.231168895514246	non-DNABD	IB	A. thaliana
0.223279529981671	non-DNABD	IB	A. thaliana
0.219816942415094	non-DNABD	IB	A. thaliana
0.232502067567693	non-DNABD	IB	A. thaliana
0.213878240993043	non-DNABD	IB	A. thaliana
0.217739655276846	non-DNABD	IB	A. thaliana
0.221179144213411	non-DNABD	IB	A. thaliana
0.226953276156577	non-DNABD	IB	A. thaliana
0.232153051741891	non-DNABD	IB	A. thaliana
0.218103352038121	non-DNABD	IB	A. thaliana
0.222223876691555	non-DNABD	IB	A. thaliana
0.213574158992439	non-DNABD	IB	A. thaliana
0.216969590767715	non-DNABD	IB	A. thaliana
0.22000247629299	non-DNABD	IB	A. thaliana
0.236133761133514	non-DNABD	IB	A. thaliana
0.225022714602129	non-DNABD	IB	A. thaliana
0.212466276409149	non-DNABD	IB	A. thaliana
0.22147977908972	non-DNABD	IB	A. thaliana
0.225746208302982	non-DNABD	IB	A. thaliana
0.220953716682918	non-DNABD	IB	A. thaliana
0.219380292204726	non-DNABD	IB	A. thaliana
0.217418957705042	non-DNABD	IB	A. thaliana
0.22350906775707	non-DNABD	IB	A. thaliana
0.231024954741224	non-DNABD	IB	A. thaliana
0.232595370133193	non-DNABD	IB	A. thaliana
0.238736495692477	non-DNABD	IB	A. thaliana
0.22419420860523	non-DNABD	IB	A. thaliana
0.216626011017172	non-DNABD	IB	A. thaliana
0.211448348979049	non-DNABD	IB	A. thaliana
0.217114906900864	non-DNABD	IB	A. thaliana
0.228762972151232	non-DNABD	IB	A. thaliana
0.224243093393989	non-DNABD	IB	A. thaliana
0.207430499347105	non-DNABD	IB	A. thaliana
0.217331343005643	non-DNABD	IB	A. thaliana
0.216297565117227	non-DNABD	IB	A. thaliana
0.214115838752893	non-DNABD	IB	A. thaliana
0.233499254743391	non-DNABD	IB	A. thaliana
0.223440790253695	non-DNABD	IB	A. thaliana
0.215350478517715	non-DNABD	IB	A. thaliana
0.231142749521315	non-DNABD	IB	A. thaliana
0.203686761307207	non-DNABD	IB	A. thaliana
0.226663230685808	non-DNABD	IB	A. thaliana
0.216491705082166	non-DNABD	IB	A. thaliana
0.230091416720154	non-DNABD	IB	A. thaliana
0.224303648881524	non-DNABD	IB	A. thaliana
0.231002295731754	non-DNABD	IB	A. thaliana
0.233138455214155	non-DNABD	IB	A. thaliana
0.218742733991174	non-DNABD	IB	A. thaliana
0.223265159573086	non-DNABD	IB	A. thaliana
0.220981694196721	non-DNABD	IB	A. thaliana
0.215903060172445	non-DNABD	IB	A. thaliana
0.227368706547108	non-DNABD	IB	A. thaliana
0.230249040850647	non-DNABD	IB	A. thaliana
0.222829288625622	non-DNABD	IB	A. thaliana
0.220128474410352	non-DNABD	IB	A. thaliana
0.221422687074791	non-DNABD	IB	A. thaliana
0.221767839705912	non-DNABD	IB	A. thaliana
0.227212797095616	non-DNABD	IB	A. thaliana
0.223810168351505	non-DNABD	IB	A. thaliana
0.212812498742116	non-DNABD	IB	A. thaliana
0.22716221639337	non-DNABD	IB	A. thaliana
0.22139816614618	non-DNABD	IB	A. thaliana
0.225402943022279	non-DNABD	IB	A. thaliana
0.228937685957751	non-DNABD	IB	A. thaliana
0.218008844051918	non-DNABD	IB	A. thaliana
0.226702493104018	non-DNABD	IB	A. thaliana
0.22297873333519	non-DNABD	IB	A. thaliana
0.218990859218544	non-DNABD	IB	A. thaliana
0.216102929464529	non-DNABD	IB	A. thaliana
0.20791055203397	non-DNABD	IB	A. thaliana
0.224041388324441	non-DNABD	IB	A. thaliana
0.230293419618997	non-DNABD	IB	A. thaliana
0.224152372398294	non-DNABD	IB	A. thaliana
0.227116880468794	non-DNABD	IB	A. thaliana
0.220107235142061	non-DNABD	IB	A. thaliana
0.219487257389515	non-DNABD	IB	A. thaliana
0.216345978322826	non-DNABD	IB	A. thaliana
0.220782595257018	non-DNABD	IB	A. thaliana
0.225675654687814	non-DNABD	IB	A. thaliana
0.224545791471263	non-DNABD	IB	A. thaliana
0.2410743006897	non-DNABD	IB	A. thaliana
0.211693335498996	non-DNABD	IB	A. thaliana
0.231416589776684	non-DNABD	IB	A. thaliana
0.237039768254167	non-DNABD	IB	A. thaliana
0.22688061306951	non-DNABD	IB	A. thaliana
0.218464520810461	non-DNABD	IB	A. thaliana
0.231692115190541	non-DNABD	IB	A. thaliana
0.234270579339432	non-DNABD	IB	A. thaliana
0.221494179780145	non-DNABD	IB	A. thaliana
0.232715437265725	non-DNABD	IB	A. thaliana
0.22411237009616	non-DNABD	IB	A. thaliana
0.210030852095271	non-DNABD	IB	A. thaliana
0.219450605287595	non-DNABD	IB	A. thaliana
0.227667151630935	non-DNABD	IB	A. thaliana
0.217231538691506	non-DNABD	IB	A. thaliana
0.212091481998232	non-DNABD	IB	A. thaliana
0.219154980643744	non-DNABD	IB	A. thaliana
0.226460192470721	non-DNABD	IB	A. thaliana
0.21813584767301	non-DNABD	IB	A. thaliana
0.226048477110316	non-DNABD	IB	A. thaliana
0.211968850625053	non-DNABD	IB	A. thaliana
0.217241651969295	non-DNABD	IB	A. thaliana
0.226231057358158	non-DNABD	IB	A. thaliana
0.221055356590844	non-DNABD	IB	A. thaliana
0.214096564740511	non-DNABD	IB	A. thaliana
0.229866936664151	non-DNABD	IB	A. thaliana
0.231376410875094	non-DNABD	IB	A. thaliana
0.220706795715791	non-DNABD	IB	A. thaliana
0.226519432499133	non-DNABD	IB	A. thaliana
0.22360019364048	non-DNABD	IB	A. thaliana
0.226802946139801	non-DNABD	IB	A. thaliana
0.215666922452985	non-DNABD	IB	A. thaliana
0.219864009506607	non-DNABD	IB	A. thaliana
0.223735457869004	non-DNABD	IB	A. thaliana
0.233003830618704	non-DNABD	IB	A. thaliana
0.227734523900455	non-DNABD	IB	A. thaliana
0.214685210746783	non-DNABD	IB	A. thaliana
0.21331018940119	non-DNABD	IB	A. thaliana
0.225068313914471	non-DNABD	IB	A. thaliana
0.23548607959178	non-DNABD	IB	A. thaliana
0.221421908314774	non-DNABD	IB	A. thaliana
0.222226546010947	non-DNABD	IB	A. thaliana
0.22625341346325	non-DNABD	IB	A. thaliana
0.221850621920892	non-DNABD	IB	A. thaliana
0.226597557249345	non-DNABD	IB	A. thaliana
0.240568882827614	non-DNABD	IB	A. thaliana
0.212937367681805	non-DNABD	IB	A. thaliana
0.220487608701076	non-DNABD	IB	A. thaliana
0.213234715229718	non-DNABD	IB	A. thaliana
0.217424187361985	non-DNABD	IB	A. thaliana
0.217889600861784	non-DNABD	IB	A. thaliana
0.220545858232521	non-DNABD	IB	A. thaliana
0.225541164193091	non-DNABD	IB	A. thaliana
0.221455581727252	non-DNABD	IB	A. thaliana
0.233326613962588	non-DNABD	IB	A. thaliana
0.240879962155551	non-DNABD	IB	A. thaliana
0.215089108484224	non-DNABD	IB	A. thaliana
0.227591684127357	non-DNABD	IB	A. thaliana
0.221392570132975	non-DNABD	IB	A. thaliana
0.221193379418096	non-DNABD	IB	A. thaliana
0.228738740192821	non-DNABD	IB	A. thaliana
0.21639056185358	non-DNABD	IB	A. thaliana
0.220265975340255	non-DNABD	IB	A. thaliana
0.211862065922747	non-DNABD	IB	A. thaliana
0.22762658836141	non-DNABD	IB	A. thaliana
0.223810059241391	non-DNABD	IB	A. thaliana
0.217270545686858	non-DNABD	IB	A. thaliana
0.221843797779817	non-DNABD	IB	A. thaliana
0.21750026850952	non-DNABD	IB	A. thaliana
0.235619893497219	non-DNABD	IB	A. thaliana
0.223109010402981	non-DNABD	IB	A. thaliana
0.229363528468911	non-DNABD	IB	A. thaliana
0.221777494913947	non-DNABD	IB	A. thaliana
0.237558787744397	non-DNABD	IB	A. thaliana
0.222492496123381	non-DNABD	IB	A. thaliana
0.226222381187221	non-DNABD	IB	A. thaliana
0.228096612613771	non-DNABD	IB	A. thaliana
0.219399885977312	non-DNABD	IB	A. thaliana
0.215089084641243	non-DNABD	IB	A. thaliana
0.224274965953464	non-DNABD	IB	A. thaliana
0.224204441345945	non-DNABD	IB	A. thaliana
0.216022240003525	non-DNABD	IB	A. thaliana
0.213654528262032	non-DNABD	IB	A. thaliana
0.211039873241235	non-DNABD	IB	A. thaliana
0.21543913346476	non-DNABD	IB	A. thaliana
0.227932314108341	non-DNABD	IB	A. thaliana
0.219170500434963	non-DNABD	IB	A. thaliana
0.228395657472864	non-DNABD	IB	A. thaliana
0.230280657064574	non-DNABD	IB	A. thaliana
0.216446914653529	non-DNABD	IB	A. thaliana
0.218151133582828	non-DNABD	IB	A. thaliana
0.217293412107379	non-DNABD	IB	A. thaliana
0.21505172085367	non-DNABD	IB	A. thaliana
0.231365250358717	non-DNABD	IB	A. thaliana
0.224410169987701	non-DNABD	IB	A. thaliana
0.226046472162693	non-DNABD	IB	A. thaliana
0.22643824907819	non-DNABD	IB	A. thaliana
0.219330956222582	non-DNABD	IB	A. thaliana
0.242495246666274	non-DNABD	IB	A. thaliana
0.227320565008622	non-DNABD	IB	A. thaliana
0.225592844450294	non-DNABD	IB	A. thaliana
0.224300385179627	non-DNABD	IB	A. thaliana
0.224833024148665	non-DNABD	IB	A. thaliana
0.228264505523561	non-DNABD	IB	A. thaliana
0.208239442280117	non-DNABD	IB	A. thaliana
0.224182926008201	non-DNABD	IB	A. thaliana
0.225411462575167	non-DNABD	IB	A. thaliana
0.228272315936512	non-DNABD	IB	A. thaliana
0.223875778779353	non-DNABD	IB	A. thaliana
0.224094554268714	non-DNABD	IB	A. thaliana
0.224997634491952	non-DNABD	IB	A. thaliana
0.216599417502995	non-DNABD	IB	A. thaliana
0.226154838952007	non-DNABD	IB	A. thaliana
0.220569981234156	non-DNABD	IB	A. thaliana
0.230357075630449	non-DNABD	IB	A. thaliana
0.227129749281862	non-DNABD	IB	A. thaliana
0.226705745656429	non-DNABD	IB	A. thaliana
0.222025395409624	non-DNABD	IB	A. thaliana
0.22499336897048	non-DNABD	IB	A. thaliana
0.226639559750909	non-DNABD	IB	A. thaliana
0.20287138144773	non-DNABD	IB	A. thaliana
0.215604506094238	non-DNABD	IB	A. thaliana
0.235972979380009	non-DNABD	IB	A. thaliana
0.212277917568212	non-DNABD	IB	A. thaliana
0.227091003886324	non-DNABD	IB	A. thaliana
0.22070480609477	non-DNABD	IB	A. thaliana
0.216832774610656	non-DNABD	IB	A. thaliana
0.215635019627496	non-DNABD	IB	A. thaliana
0.212270530011098	non-DNABD	IB	A. thaliana
0.226852622470802	non-DNABD	IB	A. thaliana
0.217710777795169	non-DNABD	IB	A. thaliana
0.222353995683771	non-DNABD	IB	A. thaliana
0.214513743135296	non-DNABD	IB	A. thaliana
0.229299732727349	non-DNABD	IB	A. thaliana
0.227268662184789	non-DNABD	IB	A. thaliana
0.214897471303859	non-DNABD	IB	A. thaliana
0.220422471719896	non-DNABD	IB	A. thaliana
0.224344105988939	non-DNABD	IB	A. thaliana
0.222858705917686	non-DNABD	IB	A. thaliana
0.225643227997392	non-DNABD	IB	A. thaliana
0.223954167509257	non-DNABD	IB	A. thaliana
0.22123370045777	non-DNABD	IB	A. thaliana
0.228574137292192	non-DNABD	IB	A. thaliana
0.214990174959299	non-DNABD	IB	A. thaliana
0.219614242731276	non-DNABD	IB	A. thaliana
0.225355397007788	non-DNABD	IB	A. thaliana
0.218495269906148	non-DNABD	IB	A. thaliana
0.213937001518366	non-DNABD	IB	A. thaliana
0.22513247276218	non-DNABD	IB	A. thaliana
0.233910919528353	non-DNABD	IB	A. thaliana
0.233444724707942	non-DNABD	IB	A. thaliana
0.225558721173497	non-DNABD	IB	A. thaliana
0.225362497745712	non-DNABD	IB	A. thaliana
0.223297759692707	non-DNABD	IB	A. thaliana
0.218662632221255	non-DNABD	IB	A. thaliana
0.231944881733058	non-DNABD	IB	A. thaliana
