pin_pis	region	pop	species
0.258141682007398	non-DNABD	IB	A. thaliana
0.319989692914876	non-DNABD	IB	A. thaliana
0.260616629562799	non-DNABD	IB	A. thaliana
0.266860966306552	non-DNABD	IB	A. thaliana
0.297701272096232	non-DNABD	IB	A. thaliana
0.27397230715815	non-DNABD	IB	A. thaliana
0.278202001038103	non-DNABD	IB	A. thaliana
0.31813320591811	non-DNABD	IB	A. thaliana
0.244097070050769	non-DNABD	IB	A. thaliana
0.265800065573653	non-DNABD	IB	A. thaliana
0.304443286945186	non-DNABD	IB	A. thaliana
0.276331497010458	non-DNABD	IB	A. thaliana
0.293666751276059	non-DNABD	IB	A. thaliana
0.255304157923685	non-DNABD	IB	A. thaliana
0.255564526539393	non-DNABD	IB	A. thaliana
0.255441883006765	non-DNABD	IB	A. thaliana
0.25055874248283	non-DNABD	IB	A. thaliana
0.305678009014941	non-DNABD	IB	A. thaliana
0.2897359594685	non-DNABD	IB	A. thaliana
0.252537843397978	non-DNABD	IB	A. thaliana
0.308506290638843	non-DNABD	IB	A. thaliana
0.29205407330925	non-DNABD	IB	A. thaliana
0.30988561528195	non-DNABD	IB	A. thaliana
0.256533391132125	non-DNABD	IB	A. thaliana
0.288917352517229	non-DNABD	IB	A. thaliana
0.239466832265232	non-DNABD	IB	A. thaliana
0.300206625134216	non-DNABD	IB	A. thaliana
0.29014879497901	non-DNABD	IB	A. thaliana
0.301572662112722	non-DNABD	IB	A. thaliana
0.28200162275264	non-DNABD	IB	A. thaliana
0.30348728226942	non-DNABD	IB	A. thaliana
0.281686984782508	non-DNABD	IB	A. thaliana
0.26283664993124	non-DNABD	IB	A. thaliana
0.277848149488811	non-DNABD	IB	A. thaliana
0.298583180887778	non-DNABD	IB	A. thaliana
0.249950083686653	non-DNABD	IB	A. thaliana
0.258733334761891	non-DNABD	IB	A. thaliana
0.237748352716885	non-DNABD	IB	A. thaliana
0.271228882089284	non-DNABD	IB	A. thaliana
0.295018884907615	non-DNABD	IB	A. thaliana
0.291898495238601	non-DNABD	IB	A. thaliana
0.277167673831186	non-DNABD	IB	A. thaliana
0.275143440779356	non-DNABD	IB	A. thaliana
0.314486939180116	non-DNABD	IB	A. thaliana
0.294087362053695	non-DNABD	IB	A. thaliana
0.275735689179465	non-DNABD	IB	A. thaliana
0.274985498944915	non-DNABD	IB	A. thaliana
0.285465381091374	non-DNABD	IB	A. thaliana
0.274445215435654	non-DNABD	IB	A. thaliana
0.326731242419505	non-DNABD	IB	A. thaliana
0.305687310711105	non-DNABD	IB	A. thaliana
0.287537053786465	non-DNABD	IB	A. thaliana
0.265403977296517	non-DNABD	IB	A. thaliana
0.287687200597069	non-DNABD	IB	A. thaliana
0.290219906035693	non-DNABD	IB	A. thaliana
0.279580392379375	non-DNABD	IB	A. thaliana
0.286303364327606	non-DNABD	IB	A. thaliana
0.266656607461113	non-DNABD	IB	A. thaliana
0.273560780069256	non-DNABD	IB	A. thaliana
0.253285039764373	non-DNABD	IB	A. thaliana
0.281427521503139	non-DNABD	IB	A. thaliana
0.2928797503794	non-DNABD	IB	A. thaliana
0.244435902680555	non-DNABD	IB	A. thaliana
0.235827977713034	non-DNABD	IB	A. thaliana
0.270563440157591	non-DNABD	IB	A. thaliana
0.272942095736578	non-DNABD	IB	A. thaliana
0.266774888294907	non-DNABD	IB	A. thaliana
0.266319403133449	non-DNABD	IB	A. thaliana
0.256176662476553	non-DNABD	IB	A. thaliana
0.281582200657619	non-DNABD	IB	A. thaliana
0.270697403883899	non-DNABD	IB	A. thaliana
0.283515929729704	non-DNABD	IB	A. thaliana
0.312891239305321	non-DNABD	IB	A. thaliana
0.298817899477673	non-DNABD	IB	A. thaliana
0.311393823732265	non-DNABD	IB	A. thaliana
0.252880680398114	non-DNABD	IB	A. thaliana
0.2920539724199	non-DNABD	IB	A. thaliana
0.261874778898465	non-DNABD	IB	A. thaliana
0.329393079867542	non-DNABD	IB	A. thaliana
0.267018129481927	non-DNABD	IB	A. thaliana
0.272782036745478	non-DNABD	IB	A. thaliana
0.32199501135654	non-DNABD	IB	A. thaliana
0.326569814686038	non-DNABD	IB	A. thaliana
0.268422336799982	non-DNABD	IB	A. thaliana
0.265013705204264	non-DNABD	IB	A. thaliana
0.272341773051981	non-DNABD	IB	A. thaliana
0.275986023863266	non-DNABD	IB	A. thaliana
0.272947283243214	non-DNABD	IB	A. thaliana
0.237591565843634	non-DNABD	IB	A. thaliana
0.273562419426311	non-DNABD	IB	A. thaliana
0.284938378348657	non-DNABD	IB	A. thaliana
0.281003561564742	non-DNABD	IB	A. thaliana
0.277096143885179	non-DNABD	IB	A. thaliana
0.269241351217177	non-DNABD	IB	A. thaliana
0.278222974337123	non-DNABD	IB	A. thaliana
0.264671600747477	non-DNABD	IB	A. thaliana
0.268261494746445	non-DNABD	IB	A. thaliana
0.2722934278377	non-DNABD	IB	A. thaliana
0.256201100728309	non-DNABD	IB	A. thaliana
0.283374017369464	non-DNABD	IB	A. thaliana
0.271621047846599	non-DNABD	IB	A. thaliana
0.266978169039882	non-DNABD	IB	A. thaliana
0.296862642000443	non-DNABD	IB	A. thaliana
0.282583390422386	non-DNABD	IB	A. thaliana
0.283906213062768	non-DNABD	IB	A. thaliana
0.257475659070013	non-DNABD	IB	A. thaliana
0.289136635239153	non-DNABD	IB	A. thaliana
0.297785981156146	non-DNABD	IB	A. thaliana
0.270135567201678	non-DNABD	IB	A. thaliana
0.307004052999713	non-DNABD	IB	A. thaliana
0.315024799977181	non-DNABD	IB	A. thaliana
0.271349084621502	non-DNABD	IB	A. thaliana
0.321384094010489	non-DNABD	IB	A. thaliana
0.310699122614282	non-DNABD	IB	A. thaliana
0.314773355943494	non-DNABD	IB	A. thaliana
0.293532534763605	non-DNABD	IB	A. thaliana
0.303027282876307	non-DNABD	IB	A. thaliana
0.241894902130304	non-DNABD	IB	A. thaliana
0.282417064407592	non-DNABD	IB	A. thaliana
0.284572452604601	non-DNABD	IB	A. thaliana
0.264619137085662	non-DNABD	IB	A. thaliana
0.251600703198113	non-DNABD	IB	A. thaliana
0.273860638212445	non-DNABD	IB	A. thaliana
0.29068316362857	non-DNABD	IB	A. thaliana
0.253161398003434	non-DNABD	IB	A. thaliana
0.27481075502848	non-DNABD	IB	A. thaliana
0.283415367341619	non-DNABD	IB	A. thaliana
0.288608364493682	non-DNABD	IB	A. thaliana
0.222373281047352	non-DNABD	IB	A. thaliana
0.278546959023041	non-DNABD	IB	A. thaliana
0.298403607864199	non-DNABD	IB	A. thaliana
0.279396702003656	non-DNABD	IB	A. thaliana
0.275064521532065	non-DNABD	IB	A. thaliana
0.261269373919755	non-DNABD	IB	A. thaliana
0.252267906880022	non-DNABD	IB	A. thaliana
0.284694914302607	non-DNABD	IB	A. thaliana
0.352246313428075	non-DNABD	IB	A. thaliana
0.254575211589368	non-DNABD	IB	A. thaliana
0.284910289237264	non-DNABD	IB	A. thaliana
0.270008323819859	non-DNABD	IB	A. thaliana
0.257672594558729	non-DNABD	IB	A. thaliana
0.29702038642429	non-DNABD	IB	A. thaliana
0.279783642249454	non-DNABD	IB	A. thaliana
0.304771277902815	non-DNABD	IB	A. thaliana
0.263045125493604	non-DNABD	IB	A. thaliana
0.281295409134603	non-DNABD	IB	A. thaliana
0.281302139484734	non-DNABD	IB	A. thaliana
0.246190035622259	non-DNABD	IB	A. thaliana
0.328273495988643	non-DNABD	IB	A. thaliana
0.249183636076783	non-DNABD	IB	A. thaliana
0.263028628348417	non-DNABD	IB	A. thaliana
0.300409628945388	non-DNABD	IB	A. thaliana
0.250460697818933	non-DNABD	IB	A. thaliana
0.323197445571501	non-DNABD	IB	A. thaliana
0.248213534563008	non-DNABD	IB	A. thaliana
0.304286102598286	non-DNABD	IB	A. thaliana
0.251490944464167	non-DNABD	IB	A. thaliana
0.291475979997574	non-DNABD	IB	A. thaliana
0.286288828246731	non-DNABD	IB	A. thaliana
0.24804867230737	non-DNABD	IB	A. thaliana
0.315630185289824	non-DNABD	IB	A. thaliana
0.307637691201745	non-DNABD	IB	A. thaliana
0.300804338666326	non-DNABD	IB	A. thaliana
0.245515668091914	non-DNABD	IB	A. thaliana
0.270035188529214	non-DNABD	IB	A. thaliana
0.286235520185292	non-DNABD	IB	A. thaliana
0.267920228077222	non-DNABD	IB	A. thaliana
0.279166911617144	non-DNABD	IB	A. thaliana
0.269229708715349	non-DNABD	IB	A. thaliana
0.288906574810334	non-DNABD	IB	A. thaliana
0.287667812912005	non-DNABD	IB	A. thaliana
0.272272119754462	non-DNABD	IB	A. thaliana
0.266562727382325	non-DNABD	IB	A. thaliana
0.285108958977064	non-DNABD	IB	A. thaliana
0.270910085685553	non-DNABD	IB	A. thaliana
0.269366732048632	non-DNABD	IB	A. thaliana
0.304581390020285	non-DNABD	IB	A. thaliana
0.295716436587623	non-DNABD	IB	A. thaliana
0.292715547372267	non-DNABD	IB	A. thaliana
0.259030060178446	non-DNABD	IB	A. thaliana
0.330643159126344	non-DNABD	IB	A. thaliana
0.294646288418959	non-DNABD	IB	A. thaliana
0.283471265643678	non-DNABD	IB	A. thaliana
0.274356047153003	non-DNABD	IB	A. thaliana
0.281641325191239	non-DNABD	IB	A. thaliana
0.290225007623421	non-DNABD	IB	A. thaliana
0.262735930706221	non-DNABD	IB	A. thaliana
0.272076353689414	non-DNABD	IB	A. thaliana
0.288248245845003	non-DNABD	IB	A. thaliana
0.288421015961443	non-DNABD	IB	A. thaliana
0.274228985439829	non-DNABD	IB	A. thaliana
0.245491374592169	non-DNABD	IB	A. thaliana
0.278166345741477	non-DNABD	IB	A. thaliana
0.321469893316322	non-DNABD	IB	A. thaliana
0.274491544423177	non-DNABD	IB	A. thaliana
0.277013683628131	non-DNABD	IB	A. thaliana
0.286072685022195	non-DNABD	IB	A. thaliana
0.29303198258669	non-DNABD	IB	A. thaliana
0.289318761486899	non-DNABD	IB	A. thaliana
0.252916674070883	non-DNABD	IB	A. thaliana
0.289493951738534	non-DNABD	IB	A. thaliana
0.273951281048054	non-DNABD	IB	A. thaliana
0.302068675570791	non-DNABD	IB	A. thaliana
0.257513334981059	non-DNABD	IB	A. thaliana
0.311495283423202	non-DNABD	IB	A. thaliana
0.260936278750897	non-DNABD	IB	A. thaliana
0.263202871048651	non-DNABD	IB	A. thaliana
0.310936145681859	non-DNABD	IB	A. thaliana
0.311269969329464	non-DNABD	IB	A. thaliana
0.26377459996944	non-DNABD	IB	A. thaliana
0.302950901156697	non-DNABD	IB	A. thaliana
0.25425930353325	non-DNABD	IB	A. thaliana
0.284553213697706	non-DNABD	IB	A. thaliana
0.278789929141944	non-DNABD	IB	A. thaliana
0.240285442552799	non-DNABD	IB	A. thaliana
0.288912969987343	non-DNABD	IB	A. thaliana
0.254664719542345	non-DNABD	IB	A. thaliana
0.261425396031898	non-DNABD	IB	A. thaliana
0.318429983638185	non-DNABD	IB	A. thaliana
0.267843818463833	non-DNABD	IB	A. thaliana
0.296664977039471	non-DNABD	IB	A. thaliana
0.260958993027555	non-DNABD	IB	A. thaliana
0.309542611896706	non-DNABD	IB	A. thaliana
0.276184881836711	non-DNABD	IB	A. thaliana
0.289762040044983	non-DNABD	IB	A. thaliana
0.278526709507006	non-DNABD	IB	A. thaliana
0.290288481241729	non-DNABD	IB	A. thaliana
0.269058446216268	non-DNABD	IB	A. thaliana
0.312478756723299	non-DNABD	IB	A. thaliana
0.317396888769514	non-DNABD	IB	A. thaliana
0.322930948998908	non-DNABD	IB	A. thaliana
0.272861392495836	non-DNABD	IB	A. thaliana
0.281515266751599	non-DNABD	IB	A. thaliana
0.307888807868809	non-DNABD	IB	A. thaliana
0.277093590858312	non-DNABD	IB	A. thaliana
0.25261579611018	non-DNABD	IB	A. thaliana
0.262288427137758	non-DNABD	IB	A. thaliana
0.298304405283736	non-DNABD	IB	A. thaliana
0.279793666551311	non-DNABD	IB	A. thaliana
0.287835637594106	non-DNABD	IB	A. thaliana
0.292807098963276	non-DNABD	IB	A. thaliana
0.285055077383835	non-DNABD	IB	A. thaliana
0.274611308997192	non-DNABD	IB	A. thaliana
0.307845934937438	non-DNABD	IB	A. thaliana
0.290534894694178	non-DNABD	IB	A. thaliana
0.327784993348938	non-DNABD	IB	A. thaliana
0.288706433217812	non-DNABD	IB	A. thaliana
0.276376637664491	non-DNABD	IB	A. thaliana
0.272383035440311	non-DNABD	IB	A. thaliana
0.27573596765917	non-DNABD	IB	A. thaliana
0.282222126023557	non-DNABD	IB	A. thaliana
0.300851902723578	non-DNABD	IB	A. thaliana
0.262796602875602	non-DNABD	IB	A. thaliana
0.279138983556881	non-DNABD	IB	A. thaliana
0.281699892438572	non-DNABD	IB	A. thaliana
0.301729694152064	non-DNABD	IB	A. thaliana
0.27257243514538	non-DNABD	IB	A. thaliana
0.323741386790572	non-DNABD	IB	A. thaliana
0.285120915492064	non-DNABD	IB	A. thaliana
0.267372030002177	non-DNABD	IB	A. thaliana
0.264398666971573	non-DNABD	IB	A. thaliana
0.295622141124069	non-DNABD	IB	A. thaliana
0.288096143896801	non-DNABD	IB	A. thaliana
0.248323306531571	non-DNABD	IB	A. thaliana
0.284755104468456	non-DNABD	IB	A. thaliana
0.252055414061914	non-DNABD	IB	A. thaliana
0.255825892227129	non-DNABD	IB	A. thaliana
0.253452628006754	non-DNABD	IB	A. thaliana
0.237922261772491	non-DNABD	IB	A. thaliana
0.325797057162693	non-DNABD	IB	A. thaliana
0.289520669740234	non-DNABD	IB	A. thaliana
0.271348292566246	non-DNABD	IB	A. thaliana
0.29503527235805	non-DNABD	IB	A. thaliana
0.27475622261201	non-DNABD	IB	A. thaliana
0.270735257083469	non-DNABD	IB	A. thaliana
0.265658397835561	non-DNABD	IB	A. thaliana
0.212410047681721	WGS	NS	A. thaliana
0.207363596689975	WGS	NS	A. thaliana
0.203300777765625	WGS	NS	A. thaliana
0.221347515513318	WGS	NS	A. thaliana
0.208237052781658	WGS	NS	A. thaliana
0.203329806983676	WGS	NS	A. thaliana
0.209987753101521	WGS	NS	A. thaliana
0.208286395688648	WGS	NS	A. thaliana
0.207899725423773	WGS	NS	A. thaliana
0.208153412741043	WGS	NS	A. thaliana
0.207348408209883	WGS	NS	A. thaliana
0.208884659780197	WGS	NS	A. thaliana
0.209910896043629	WGS	NS	A. thaliana
0.209007434148679	WGS	NS	A. thaliana
0.203016744409164	WGS	NS	A. thaliana
0.20912839916774	WGS	NS	A. thaliana
0.209822246434002	WGS	NS	A. thaliana
0.205533438812771	WGS	NS	A. thaliana
0.214131310295247	WGS	NS	A. thaliana
0.200060659780763	WGS	NS	A. thaliana
0.211547589365972	WGS	NS	A. thaliana
0.206513220953797	WGS	NS	A. thaliana
0.213282414757033	WGS	NS	A. thaliana
0.206255984219003	WGS	NS	A. thaliana
0.205986666698724	WGS	NS	A. thaliana
0.203857251744882	WGS	NS	A. thaliana
0.207202792655161	WGS	NS	A. thaliana
0.206491174388473	WGS	NS	A. thaliana
0.213087650635401	WGS	NS	A. thaliana
0.205189031506619	WGS	NS	A. thaliana
0.213429250895419	WGS	NS	A. thaliana
0.203104419459668	WGS	NS	A. thaliana
0.207272982739703	WGS	NS	A. thaliana
0.214408102742324	WGS	NS	A. thaliana
0.209474407367007	WGS	NS	A. thaliana
0.202692992467353	WGS	NS	A. thaliana
0.203847596991033	WGS	NS	A. thaliana
0.210252267822427	WGS	NS	A. thaliana
0.207904715559241	WGS	NS	A. thaliana
0.206099242929403	WGS	NS	A. thaliana
0.213727858396724	WGS	NS	A. thaliana
0.210114831778668	WGS	NS	A. thaliana
0.211165801393526	WGS	NS	A. thaliana
0.206646179715621	WGS	NS	A. thaliana
0.208873141993768	WGS	NS	A. thaliana
0.211015546635538	WGS	NS	A. thaliana
0.206367085757793	WGS	NS	A. thaliana
0.206849186917161	WGS	NS	A. thaliana
0.199236128243105	WGS	NS	A. thaliana
0.202719423965518	WGS	NS	A. thaliana
0.206146598551022	WGS	NS	A. thaliana
0.208881610145534	WGS	NS	A. thaliana
0.209501003473098	WGS	NS	A. thaliana
0.209781116457717	WGS	NS	A. thaliana
0.204537634003097	WGS	NS	A. thaliana
0.207203550016684	WGS	NS	A. thaliana
0.213016700635256	WGS	NS	A. thaliana
0.210112122991562	WGS	NS	A. thaliana
0.202549198994153	WGS	NS	A. thaliana
0.209334927687898	WGS	NS	A. thaliana
0.205117399485965	WGS	NS	A. thaliana
0.207891713923822	WGS	NS	A. thaliana
0.2100260140091	WGS	NS	A. thaliana
0.211801058050916	WGS	NS	A. thaliana
0.204785802683148	WGS	NS	A. thaliana
0.207989694418105	WGS	NS	A. thaliana
0.204561803438875	WGS	NS	A. thaliana
0.211520370361271	WGS	NS	A. thaliana
0.208547036890434	WGS	NS	A. thaliana
0.210851010906591	WGS	NS	A. thaliana
0.205101286391207	WGS	NS	A. thaliana
0.208361808716442	WGS	NS	A. thaliana
0.20964713811808	WGS	NS	A. thaliana
0.207389502057189	WGS	NS	A. thaliana
0.208302165788806	WGS	NS	A. thaliana
0.206638711911175	WGS	NS	A. thaliana
0.209264647124641	WGS	NS	A. thaliana
0.205292522475079	WGS	NS	A. thaliana
0.214290387145293	WGS	NS	A. thaliana
0.212236446042857	WGS	NS	A. thaliana
0.213835922801597	WGS	NS	A. thaliana
0.210457648682196	WGS	NS	A. thaliana
0.201862800384883	WGS	NS	A. thaliana
0.20415777178634	WGS	NS	A. thaliana
0.212638053572511	WGS	NS	A. thaliana
0.207147957486509	WGS	NS	A. thaliana
0.216181416910654	WGS	NS	A. thaliana
0.201080116478574	WGS	NS	A. thaliana
0.21218829157409	WGS	NS	A. thaliana
0.211946487018106	WGS	NS	A. thaliana
0.213498231977868	WGS	NS	A. thaliana
0.206683167402187	WGS	NS	A. thaliana
0.211516931823287	WGS	NS	A. thaliana
0.208665539883131	WGS	NS	A. thaliana
0.20450112774462	WGS	NS	A. thaliana
0.202440392790686	WGS	NS	A. thaliana
0.210211617395977	WGS	NS	A. thaliana
0.208667096905554	WGS	NS	A. thaliana
0.210401095139051	WGS	NS	A. thaliana
0.206518237540366	WGS	NS	A. thaliana
0.209291984974289	WGS	NS	A. thaliana
0.208823975510814	WGS	NS	A. thaliana
0.209508419350272	WGS	NS	A. thaliana
0.208447998466161	WGS	NS	A. thaliana
0.208382096717257	WGS	NS	A. thaliana
0.205375931109078	WGS	NS	A. thaliana
0.210607211517899	WGS	NS	A. thaliana
0.206456060069496	WGS	NS	A. thaliana
0.207769745519205	WGS	NS	A. thaliana
0.212924538572515	WGS	NS	A. thaliana
0.209953581184969	WGS	NS	A. thaliana
0.209350155764531	WGS	NS	A. thaliana
0.202746856087498	WGS	NS	A. thaliana
0.203686669825193	WGS	NS	A. thaliana
0.204955266275782	WGS	NS	A. thaliana
0.206558223053287	WGS	NS	A. thaliana
0.204780831924856	WGS	NS	A. thaliana
0.21114300257133	WGS	NS	A. thaliana
0.21062402460038	WGS	NS	A. thaliana
0.2077063958007	WGS	NS	A. thaliana
0.208504353338432	WGS	NS	A. thaliana
0.209994168550968	WGS	NS	A. thaliana
0.204275094455272	WGS	NS	A. thaliana
0.205157221868615	WGS	NS	A. thaliana
0.210952641832592	WGS	NS	A. thaliana
0.206926859459068	WGS	NS	A. thaliana
0.209876908623333	WGS	NS	A. thaliana
0.213148667880814	WGS	NS	A. thaliana
0.211299374653009	WGS	NS	A. thaliana
0.21311253146353	WGS	NS	A. thaliana
0.207962127477639	WGS	NS	A. thaliana
0.209596584452083	WGS	NS	A. thaliana
0.210567807070678	WGS	NS	A. thaliana
0.212057443166663	WGS	NS	A. thaliana
0.20828474107719	WGS	NS	A. thaliana
0.206353180787327	WGS	NS	A. thaliana
0.210952413770371	WGS	NS	A. thaliana
0.213869009843803	WGS	NS	A. thaliana
0.215147083026986	WGS	NS	A. thaliana
0.209589621990873	WGS	NS	A. thaliana
0.206045990579802	WGS	NS	A. thaliana
0.204172186464133	WGS	NS	A. thaliana
0.20795683154686	WGS	NS	A. thaliana
0.209462888316462	WGS	NS	A. thaliana
0.210772749294493	WGS	NS	A. thaliana
0.207877741480582	WGS	NS	A. thaliana
0.207898094728831	WGS	NS	A. thaliana
0.210864575456694	WGS	NS	A. thaliana
0.207481014608252	WGS	NS	A. thaliana
0.206496345060648	WGS	NS	A. thaliana
0.207911519308149	WGS	NS	A. thaliana
0.214112301861191	WGS	NS	A. thaliana
0.21049591736153	WGS	NS	A. thaliana
0.210092652967891	WGS	NS	A. thaliana
0.212709272891283	WGS	NS	A. thaliana
0.205635258468078	WGS	NS	A. thaliana
0.212929359205888	WGS	NS	A. thaliana
0.209293401045479	WGS	NS	A. thaliana
0.20777088968676	WGS	NS	A. thaliana
0.211992979944315	WGS	NS	A. thaliana
0.202378838463375	WGS	NS	A. thaliana
0.208605798368103	WGS	NS	A. thaliana
0.204447938883144	WGS	NS	A. thaliana
0.207521702948874	WGS	NS	A. thaliana
0.208960955785417	WGS	NS	A. thaliana
0.208362568038089	WGS	NS	A. thaliana
0.210450473758837	WGS	NS	A. thaliana
0.212265012052146	WGS	NS	A. thaliana
0.213653294455392	WGS	NS	A. thaliana
0.203451394315496	WGS	NS	A. thaliana
0.21095100460673	WGS	NS	A. thaliana
0.205994402665571	WGS	NS	A. thaliana
0.205728876527349	WGS	NS	A. thaliana
0.206501280245328	WGS	NS	A. thaliana
0.204099754274259	WGS	NS	A. thaliana
0.212580806297524	WGS	NS	A. thaliana
0.207324941419253	WGS	NS	A. thaliana
0.209421676718651	WGS	NS	A. thaliana
0.202092336921346	WGS	NS	A. thaliana
0.213343111887574	WGS	NS	A. thaliana
0.207477216841325	WGS	NS	A. thaliana
0.211451686182972	WGS	NS	A. thaliana
0.206812993640492	WGS	NS	A. thaliana
0.206234171409238	WGS	NS	A. thaliana
0.208036844579853	WGS	NS	A. thaliana
0.206938693250649	WGS	NS	A. thaliana
0.210742818263344	WGS	NS	A. thaliana
0.202011777486204	WGS	NS	A. thaliana
0.206683298913476	WGS	NS	A. thaliana
0.206215144321837	WGS	NS	A. thaliana
0.205455718865621	WGS	NS	A. thaliana
0.20483294266874	WGS	NS	A. thaliana
0.20150990927745	WGS	NS	A. thaliana
0.20536753973847	WGS	NS	A. thaliana
0.211444326556593	WGS	NS	A. thaliana
0.207886784418338	WGS	NS	A. thaliana
0.207481468807971	WGS	NS	A. thaliana
0.208822928734788	WGS	NS	A. thaliana
0.212870691320551	WGS	NS	A. thaliana
0.209506120736001	WGS	NS	A. thaliana
0.2111290291277	WGS	NS	A. thaliana
0.209534383376434	WGS	NS	A. thaliana
0.210968204656189	WGS	NS	A. thaliana
0.207284618957945	WGS	NS	A. thaliana
0.204028490158445	WGS	NS	A. thaliana
0.206910774898837	WGS	NS	A. thaliana
0.211479240531292	WGS	NS	A. thaliana
0.210113704219499	WGS	NS	A. thaliana
0.210187704595906	WGS	NS	A. thaliana
0.208784535868498	WGS	NS	A. thaliana
0.211127535897475	WGS	NS	A. thaliana
0.206731545746089	WGS	NS	A. thaliana
0.202674789689333	WGS	NS	A. thaliana
0.21164101599664	WGS	NS	A. thaliana
0.21487856706204	WGS	NS	A. thaliana
0.209643773618686	WGS	NS	A. thaliana
0.211845520943622	WGS	NS	A. thaliana
0.208262976611736	WGS	NS	A. thaliana
0.21020598339918	WGS	NS	A. thaliana
0.209036898369147	WGS	NS	A. thaliana
0.20852397990103	WGS	NS	A. thaliana
0.207562019478927	WGS	NS	A. thaliana
0.209490738240897	WGS	NS	A. thaliana
0.208537015911219	WGS	NS	A. thaliana
0.213249379714725	WGS	NS	A. thaliana
0.207845227262396	WGS	NS	A. thaliana
0.204392095956139	WGS	NS	A. thaliana
0.210985509521474	WGS	NS	A. thaliana
0.206290053080653	WGS	NS	A. thaliana
0.209186828605307	WGS	NS	A. thaliana
0.200928736450608	WGS	NS	A. thaliana
0.203438919274861	WGS	NS	A. thaliana
0.205519325391428	WGS	NS	A. thaliana
0.208837176443207	WGS	NS	A. thaliana
0.212945400437687	WGS	NS	A. thaliana
0.208044104596294	WGS	NS	A. thaliana
0.204844677479646	WGS	NS	A. thaliana
0.208588053908932	WGS	NS	A. thaliana
0.209726258826093	WGS	NS	A. thaliana
0.203329040309953	WGS	NS	A. thaliana
0.201536431951662	WGS	NS	A. thaliana
0.209795567538304	WGS	NS	A. thaliana
0.208504744243873	WGS	NS	A. thaliana
0.20701974964691	WGS	NS	A. thaliana
0.205170368250505	WGS	NS	A. thaliana
0.207649683185883	WGS	NS	A. thaliana
0.206338067873906	WGS	NS	A. thaliana
0.211733116028239	WGS	NS	A. thaliana
0.210127032168087	WGS	NS	A. thaliana
0.202851554629584	WGS	NS	A. thaliana
0.211080692903699	WGS	NS	A. thaliana
0.211701129634227	WGS	NS	A. thaliana
0.210413396309905	WGS	NS	A. thaliana
0.202817825692171	WGS	NS	A. thaliana
0.207278812679232	WGS	NS	A. thaliana
0.210875048560767	WGS	NS	A. thaliana
0.20718425501359	WGS	NS	A. thaliana
0.213118512112905	WGS	NS	A. thaliana
0.201547092270842	WGS	NS	A. thaliana
0.213288764099741	WGS	NS	A. thaliana
0.210316210788695	WGS	NS	A. thaliana
0.211879741149236	WGS	NS	A. thaliana
0.212079906694129	WGS	NS	A. thaliana
0.207248459617088	WGS	NS	A. thaliana
0.210266042150113	WGS	NS	A. thaliana
0.210498863706864	WGS	NS	A. thaliana
0.208591060603624	WGS	NS	A. thaliana
0.207321379309419	WGS	NS	A. thaliana
0.204839379374408	WGS	NS	A. thaliana
0.20979512955958	WGS	NS	A. thaliana
0.204602359927377	WGS	NS	A. thaliana
0.209570790026727	WGS	NS	A. thaliana
0.207304435694867	WGS	NS	A. thaliana
0.209169014311959	WGS	NS	A. thaliana
0.206052418485253	WGS	NS	A. thaliana
0.202815498279137	WGS	NS	A. thaliana
0.212443134813389	WGS	NS	A. thaliana
0.203619162843787	WGS	NS	A. thaliana
0.204242767446213	WGS	NS	A. thaliana
0.206771533272007	WGS	NS	A. thaliana
0.209650691324329	WGS	NS	A. thaliana
0.218509435175374	WGS	NS	A. thaliana
0.207096776301307	WGS	NS	A. thaliana
0.209056665470637	WGS	NS	A. thaliana
0.20845343800938	WGS	NS	A. thaliana
0.214160320861327	WGS	NS	A. thaliana
0.206160414669255	WGS	NS	A. thaliana
0.214914811613302	WGS	NS	A. thaliana
0.209475180269303	WGS	NS	A. thaliana
0.214963077433944	WGS	NS	A. thaliana
0.207942501409364	WGS	NS	A. thaliana
0.207954575678104	WGS	NS	A. thaliana
0.212854258091903	WGS	NS	A. thaliana
0.206206396609345	WGS	NS	A. thaliana
0.212423457011336	WGS	NS	A. thaliana
0.206315635312051	WGS	NS	A. thaliana
0.204909628277236	WGS	NS	A. thaliana
0.205461797422386	WGS	NS	A. thaliana
0.212928911724354	WGS	NS	A. thaliana
0.20750117552576	WGS	NS	A. thaliana
0.210031118804498	WGS	NS	A. thaliana
0.20850769753408	WGS	NS	A. thaliana
0.207992891535943	WGS	NS	A. thaliana
0.20795303403541	WGS	NS	A. thaliana
0.20768857314189	WGS	NS	A. thaliana
0.209039522980319	WGS	NS	A. thaliana
0.207436422932042	WGS	NS	A. thaliana
0.212604542675434	WGS	NS	A. thaliana
0.214689612412295	WGS	NS	A. thaliana
0.207661358783368	WGS	NS	A. thaliana
0.214251226085131	WGS	NS	A. thaliana
0.208435915214287	WGS	NS	A. thaliana
0.206836411118807	WGS	NS	A. thaliana
0.211949771417076	WGS	NS	A. thaliana
0.207435946416833	WGS	NS	A. thaliana
0.203745252843757	WGS	NS	A. thaliana
0.203004290545574	WGS	NS	A. thaliana
0.204826386676498	WGS	NS	A. thaliana
0.206577031157944	WGS	NS	A. thaliana
0.206210621401211	WGS	NS	A. thaliana
0.214185486719665	WGS	NS	A. thaliana
0.214564081447881	WGS	NS	A. thaliana
